,PROMEDIO,ID_CARRERA,ID_ESCUELA
3824,8.0,20,742
3825,8.4,58,646
3826,8.8,68,909
3827,8.5,24,909
3828,8.4,7,421
3829,8.7,75,71
3830,8.0,29,915
3831,7.5,57,684
3832,8.5,62,447
3833,7.8,67,1243
3834,9.0,65,837
3835,7.8,24,915
3836,9.0,17,265
3837,8.65,27,915
3838,8.03,32,915
3839,8.0,68,730
3840,9.0,57,1423
3841,7.5,10,447
3842,8.2,24,504
3843,6.96,24,719
3844,8.3,58,767
3845,9.3,78,860
3846,8.5,38,1424
3847,9.0,57,1425
3848,8.67,68,697
3849,8.2,68,807
3850,8.6,1,861
3851,8.3,1,910
3852,7.8,67,742
3853,7.6,1,515
3854,7.6,75,188
3855,8.5,18,1235
3856,9.0,7,1095
3857,9.1,18,181
3858,7.0,32,151
3859,8.1,67,832
3860,9.4,52,698
3861,8.0,56,497
3862,9.2,24,773
3863,8.7,68,773
3864,8.4,12,1032
3865,9.0,15,742
3866,7.9,10,485
3867,9.3,33,659
3868,8.4,18,1426
3869,8.0,10,1324
3870,9.5,20,1146
3871,7.8,33,388
3872,8.4,20,773
3873,8.5,13,684
3874,8.8,27,773
3875,7.0,18,1140
3876,7.5,15,288
3877,8.5,7,1235
3878,8.9,31,719
3879,9.5,68,913
3880,8.98,17,581
3881,7.9,30,758
3882,7.3,10,457
3883,8.9,20,758
3884,8.6,78,571
3885,7.2,24,915
3886,8.0,20,403
3887,7.5,15,1297
3888,7.8,16,684
3889,7.8,20,745
3890,9.3,27,473
3891,8.5,52,778
3892,8.6,10,773
3893,8.5,10,1427
3894,8.5,52,512
3895,8.0,33,19
3896,8.7,57,1358
3897,8.5,41,390
3898,8.5,68,1428
3899,8.5,68,1429
3900,8.2,68,1430
3901,8.6,1,915
3902,9.4,10,463
3903,9.2,33,294
3904,8.8,61,914
3905,9.0,68,913
3906,8.0,57,1174
3907,8.7,41,181
3908,7.9,78,913
3909,7.8,57,1134
3910,8.1,15,914
3911,8.2,75,719
3912,8.4,68,915
3913,7.4,68,806
3914,9.9,18,1431
3915,8.5,68,1116
3916,7.5,18,806
3917,8.9,33,743
3918,8.8,77,915
3919,10.0,78,1432
3920,8.5,68,1138
3921,7.8,10,723
3922,8.0,9,909
3923,8.5,20,560
3924,9.15,68,915
3925,8.5,13,818
3926,8.8,58,411
3927,9.5,6,510
3928,7.8,56,772
3929,8.1,20,188
3930,8.0,15,754
3931,8.5,13,818
3932,7.3,7,181
3933,8.6,18,917
3934,7.4,31,910
3935,8.5,24,914
3936,8.0,10,694
3937,9.0,51,1309
3938,9.0,27,697
3939,8.1,67,767
3940,8.3,27,559
3941,8.1,68,840
3942,8.0,15,765
3943,8.5,15,915
3944,8.0,50,723
3945,8.0,1,723
3946,8.0,27,723
3947,8.0,20,723
3948,8.7,68,835
3949,8.8,51,767
3950,8.0,24,1214
3951,8.3,68,1433
3952,8.3,27,716
3953,8.0,24,723
3954,7.3,62,755
3955,8.5,15,914
3956,8.3,52,742
3957,7.3,7,1434
3958,9.5,1,723
3959,9.22,56,915
3960,7.3,7,767
3961,8.0,1,767
3962,7.4,1,1273
3963,9.2,68,1098
3964,8.5,62,857
3965,8.0,7,391
3966,8.5,33,667
3967,9.5,18,188
3968,8.9,7,388
3969,7.4,1,684
3970,8.85,78,915
3971,8.0,32,200
3972,8.3,58,524
3973,9.9,50,1224
3974,7.9,10,915
3975,9.1,1,57
3976,9.2,68,913
3977,9.74,68,913
3978,7.6,24,487
3979,9.4,30,288
3980,7.5,33,512
3981,9.0,33,413
3982,8.3,24,1435
3983,7.8,7,1007
3984,8.3,52,753
3985,8.5,68,773
3986,8.0,78,1114
3987,7.5,24,753
3988,9.1,24,754
3989,8.5,20,512
3990,7.5,16,753
3991,7.4,24,525
3992,9.3,68,492
3993,8.1,19,1436
3994,8.8,20,915
3995,8.0,24,523
3996,8.3,27,1437
3997,9.0,6,766
3998,9.6,78,1280
3999,8.2,68,1143
4000,9.3,68,719
4001,8.5,43,498
4002,9.1,78,910
4003,9.0,24,397
4004,7.5,56,910
4005,8.5,68,569
4006,8.5,68,144
4007,8.9,68,78
4008,7.6,18,1438
4009,7.0,32,570
4010,8.6,68,144
4011,7.2,17,385
4012,9.6,32,503
4013,8.4,67,466
4014,8.0,31,466
4015,8.88,15,910
4016,7.5,15,466
4017,8.1,1,466
4018,8.5,33,910
4019,7.2,29,466
4020,8.3,62,744
4021,7.8,24,742
4022,8.0,72,910
4023,8.3,68,221
4024,8.0,75,659
4025,8.1,75,214
4026,9.7,33,913
4027,8.0,20,913
4028,9.0,56,860
4029,7.9,33,1215
4030,8.3,24,393
4031,7.8,15,320
4032,8.5,68,856
4033,8.3,23,832
4034,9.0,75,525
4035,8.2,33,754
4036,8.5,20,504
4037,8.5,50,524
4038,7.6,24,320
4039,8.2,68,840
4040,7.5,32,765
4041,7.2,17,767
4042,9.0,24,512
4043,8.0,51,773
4044,8.0,57,909
4045,7.6,18,753
4046,9.4,58,909
4047,7.0,24,72
4048,8.0,56,371
4049,9.1,56,1148
4050,7.8,32,753
4051,8.0,68,914
4052,8.4,68,1144
4053,7.5,1,1244
4054,9.0,1,757
4055,7.0,56,755
4056,8.0,67,395
4057,9.4,77,436
4058,9.0,10,757
4059,9.1,6,59
4060,9.3,67,1030
4061,7.2,7,407
4062,8.9,20,910
4063,9.0,20,913
4064,8.6,7,910
4065,9.4,20,847
4066,8.0,68,837
4067,7.5,27,535
4068,9.2,68,913
4069,8.5,56,330
4070,9.0,19,723
4071,8.5,1,915
4072,9.3,10,436
4073,8.5,17,1439
4074,9.6,20,927
4075,8.8,75,709
4076,8.0,18,1440
4077,7.7,6,909
4078,8.0,27,723
4079,8.9,67,288
4080,8.5,45,362
4081,7.5,18,1441
4082,9.0,68,1442
4083,7.6,77,710
4084,9.5,24,504
4085,9.0,9,913
4086,8.4,68,1443
4087,8.9,68,698
4088,9.0,1,910
4089,9.0,68,909
4090,8.0,52,1380
4091,8.6,7,765
4092,7.8,10,910
4093,9.3,68,990
4094,8.3,68,909
4095,8.9,7,836
4096,8.0,7,709
4097,7.9,1,639
4098,9.0,57,399
4099,8.1,7,79
4100,8.0,68,447
4101,8.9,49,909
4102,8.7,52,399
4103,7.7,10,1444
4104,7.9,20,876
4105,8.0,78,1385
4106,9.6,10,1027
4107,8.7,24,1215
4108,9.2,75,909
4109,8.5,33,399
4110,9.0,27,684
4111,9.5,62,767
4112,8.6,62,1143
4113,7.8,68,1178
4114,8.4,33,25
4115,8.5,7,915
4116,8.5,75,694
4117,9.8,68,76
4118,8.5,56,694
4119,8.0,68,1178
4120,8.0,10,473
4121,9.2,67,909
4122,9.4,7,915
4123,9.3,27,909
4124,8.6,1,694
4125,9.2,38,910
4126,8.5,68,832
4127,8.9,65,773
4128,7.5,10,1008
4129,8.5,17,910
4130,9.0,52,1143
4131,8.9,33,415
4132,9.0,73,414
4133,8.5,6,1272
4134,8.2,22,457
4135,8.5,68,832
4136,8.0,67,474
4137,7.9,24,719
4138,8.0,77,698
4139,8.5,27,1167
4140,8.0,15,646
4141,8.0,24,915
4142,7.8,62,206
4143,8.3,75,909
4144,8.0,24,750
4145,8.2,27,892
4146,8.8,33,537
4147,9.4,68,719
4148,8.3,10,910
4149,8.0,62,436
4150,9.0,1,973
4151,9.3,67,742
4152,8.3,10,719
4153,8.1,33,910
4154,8.7,68,917
4155,9.5,52,136
4156,8.0,68,1214
4157,8.7,56,915
4158,8.0,32,745
4159,8.9,27,1445
4160,7.0,68,917
4161,8.5,22,754
4162,8.0,10,529
4163,9.2,58,572
4164,8.5,61,457
4165,8.5,68,915
4166,8.0,24,833
4167,8.1,24,402
4168,8.8,61,457
4169,8.3,77,832
4170,8.5,24,489
4171,7.8,75,915
4172,8.0,78,909
4173,9.3,68,72
4174,7.5,68,388
4175,8.5,18,909
4176,8.0,10,909
4177,8.0,68,915
4178,9.1,68,915
4179,8.3,20,914
4180,7.8,22,909
4181,7.8,24,914
4182,7.8,75,909
4183,8.5,58,415
4184,7.0,22,772
4185,8.3,78,914
4186,8.8,18,909
4187,8.0,57,344
4188,7.5,20,1242
4189,8.0,32,637
4190,8.0,1,774
4191,7.5,1,767
4192,7.0,77,774
4193,9.2,18,914
4194,8.0,56,910
4195,8.0,10,743
4196,9.2,33,909
4197,7.3,24,767
4198,9.4,50,910
4199,8.1,51,718
4200,7.5,33,766
4201,8.7,54,540
4202,7.8,52,742
4203,9.6,31,861
4204,9.4,68,910
4205,8.4,75,910
4206,8.0,24,857
4207,8.3,24,778
4208,8.0,20,525
4209,8.3,68,775
4210,8.0,68,561
4211,9.2,20,742
4212,8.0,24,694
4213,8.0,18,767
4214,7.9,12,1243
4215,8.2,68,910
4216,8.5,31,861
4217,8.8,67,865
4218,9.9,62,913
4219,8.4,52,567
4220,8.2,68,909
4221,7.2,68,1447
4222,8.8,61,413
4223,8.9,31,915
4224,8.0,24,719
4225,7.9,68,388
4226,9.0,68,757
4227,9.3,7,504
4228,9.0,77,773
4229,7.8,24,836
4230,9.0,68,698
4231,8.0,15,694
4232,8.4,68,698
4233,8.0,52,694
4234,8.2,15,396
4235,9.0,58,910
4236,9.2,68,910
4237,8.1,33,262
4238,7.0,68,745
4239,9.7,68,1448
4240,9.2,68,1262
4241,9.5,31,1427
4242,8.0,18,457
4243,8.5,56,1449
4244,8.2,24,384
4245,8.9,10,413
4246,8.1,9,910
4247,8.0,1,773
4248,7.6,24,1156
4249,7.44,71,913
4250,8.0,68,214
4251,9.3,7,1195
4252,9.3,68,1160
4253,8.3,76,910
4254,8.0,68,457
4255,8.8,62,520
4256,8.7,68,914
4257,8.8,68,1098
4258,8.7,24,1133
4259,8.1,38,1156
4260,8.0,75,399
4261,8.2,1,910
4262,9.1,10,1133
4263,9.1,7,913
4264,8.5,68,913
4265,9.3,68,1097
4266,8.3,37,1300
4267,8.4,68,168
4268,8.8,10,913
4269,8.6,68,915
4270,7.5,18,502
4271,9.73,10,1300
4272,7.0,20,525
4273,8.5,75,226
4274,9.2,13,915
4275,8.7,27,912
4276,8.5,57,766
4277,8.3,57,1379
4278,9.27,68,915
4279,7.6,7,915
4280,9.0,61,719
4281,8.5,7,912
4282,8.7,29,415
4283,8.0,56,766
4284,9.0,68,1380
4285,9.0,31,915
4286,8.5,20,773
4287,8.7,68,912
4288,7.8,55,697
4289,8.5,78,909
4290,9.6,55,1450
4291,9.0,51,911
4292,8.2,24,910
4293,8.5,24,713
4294,7.5,75,755
4295,8.5,67,697
4296,8.7,72,1451
4297,8.0,10,912
4298,9.3,24,1160
4299,8.5,68,1452
4300,8.5,18,504
4301,8.5,24,773
4302,7.8,62,716
4303,8.6,17,655
4304,8.1,24,753
4305,8.3,75,719
4306,9.5,10,1427
4307,9.0,1,912
4308,8.0,74,436
4309,9.2,15,684
4310,8.6,1,910
4311,8.6,68,718
4312,8.0,27,719
4313,7.5,62,767
4314,8.5,10,772
4315,8.5,75,772
4316,8.3,41,699
4317,8.2,33,909
4318,8.5,18,772
4319,8.0,75,1156
4320,8.5,75,772
4321,8.5,38,393
4322,8.0,75,772
4323,8.7,20,723
4324,9.0,32,723
4325,9.6,68,878
4326,7.8,58,742
4327,8.3,15,413
4328,9.5,20,730
4329,8.1,20,1217
4330,9.0,75,719
4331,9.2,24,152
4332,7.5,24,858
4333,7.7,18,684
4334,9.4,24,1256
4335,8.88,62,910
4336,9.3,50,842
4337,8.7,13,684
4338,9.5,77,742
4339,8.0,24,208
4340,7.5,68,765
4341,9.0,68,543
4342,8.5,1,1047
4343,8.7,20,698
4344,8.6,7,698
4345,8.0,75,684
4346,8.2,18,725
4347,7.5,62,723
4348,8.5,24,463
4349,9.3,75,866
4350,7.0,24,1453
4351,8.5,1,778
4352,7.5,22,774
4353,8.4,24,495
4354,8.0,22,719
4355,9.0,83,945
4356,8.0,24,913
4357,7.0,1,915
4358,8.0,1,476
4359,8.6,1,915
4360,8.0,1,1160
4361,9.0,1,741
4362,8.0,1,915
4363,8.0,43,1454
4364,8.0,27,1104
4365,9.4,20,483
4366,8.6,68,833
4367,8.5,68,1171
4368,8.2,57,1171
4369,7.8,7,915
4370,9.0,20,393
4371,7.5,52,571
4372,9.9,24,412
4373,8.5,68,457
4374,9.1,33,913
4375,8.5,52,1163
4376,7.3,15,549
4377,8.2,15,1455
4378,8.5,24,913
4379,8.6,18,1163
4380,7.7,23,1189
4381,9.5,56,913
4382,9.0,18,1095
4383,8.0,75,913
4384,8.5,33,754
4385,8.2,1,504
4386,8.9,17,260
4387,9.5,30,388
4388,9.1,52,915
4389,8.6,31,778
4390,8.0,33,489
4391,7.7,10,1417
4392,8.5,24,1456
4393,8.0,7,1235
4394,8.5,52,684
4395,7.5,56,414
4396,8.5,68,773
4397,8.0,75,755
4398,8.6,77,778
4399,9.0,77,498
4400,9.13,20,913
4401,7.9,1,730
4402,7.9,52,466
4403,7.1,18,470
4404,8.94,68,719
4405,8.5,15,1220
4406,7.83,68,719
4407,9.5,68,388
4408,8.7,68,188
4409,9.7,33,1457
4410,9.0,24,915
4411,7.9,75,1458
4412,8.0,75,181
4413,7.5,73,915
4414,7.5,18,415
4415,8.01,50,716
4416,8.0,10,861
4417,9.1,56,511
4418,8.0,17,694
4419,8.5,20,912
4420,9.0,1,913
4421,8.9,10,913
4422,8.4,18,694
4423,8.9,68,915
4424,7.0,67,430
4425,8.5,75,1427
4426,8.2,75,773
4427,9.2,52,766
4428,7.5,10,766
4429,9.3,7,766
4430,8.4,27,551
4431,8.5,56,504
4432,8.0,52,914
4433,8.0,32,767
4434,7.7,68,766
4435,8.0,67,764
4436,8.3,20,512
4437,8.3,20,719
4438,7.6,33,913
4439,9.0,20,1459
4440,8.2,27,764
4441,7.2,20,909
4442,8.5,68,832
4443,8.6,77,655
4444,8.5,1,1237
4445,9.5,39,470
4446,7.3,10,445
4447,9.8,68,1230
4448,8.2,32,487
4449,8.5,68,646
4450,7.8,9,1109
4451,8.5,56,1358
4452,8.5,7,503
4453,8.5,24,504
4454,9.5,77,723
4455,8.4,75,915
4456,8.0,15,1460
4457,7.98,68,915
4458,7.8,75,1325
4459,7.62,7,913
4460,9.0,7,414
4461,8.7,33,753
4462,9.22,58,1109
4463,8.8,68,915
4464,9.4,68,1461
4465,8.6,68,1235
4466,7.9,7,915
4467,8.5,27,1462
4468,8.0,7,915
4469,8.3,17,436
4470,7.5,27,1449
4471,8.6,15,912
4472,8.7,58,422
4473,7.87,68,914
4474,7.87,68,914
4475,8.5,67,91
4476,7.3,22,525
4477,8.0,15,1463
4478,8.8,75,454
4479,8.7,10,915
4480,8.9,68,789
4481,9.2,51,909
4482,8.8,68,494
4483,8.7,17,915
4484,8.0,58,915
4485,7.6,68,716
4486,9.5,1,915
4487,8.5,68,388
4488,8.5,68,1260
4489,8.4,64,484
4490,8.9,50,915
4491,9.5,68,144
4492,7.5,64,1464
4493,8.7,17,915
4494,9.0,24,857
4495,8.9,20,909
4496,8.5,10,698
4497,8.0,1,915
4498,8.8,50,910
4499,8.5,24,770
4500,8.7,75,1465
4501,8.6,18,1253
4502,8.23,67,909
4503,9.0,1,504
4504,8.3,7,694
4505,9.9,75,1288
4506,7.9,1,413
4507,8.2,68,915
4508,9.0,78,1466
4509,7.0,10,1135
4510,8.0,68,1462
4511,7.5,1,1178
4512,8.5,75,773
4513,8.5,43,1467
4514,8.0,13,1360
4515,8.5,71,913
4516,7.0,77,718
4517,7.6,58,742
4518,8.5,52,1114
4519,9.1,1,909
4520,9.2,56,1260
4521,8.2,62,773
4522,9.7,77,1468
4523,9.1,20,911
4524,7.3,64,414
4525,8.0,15,684
4526,7.0,22,864
4527,7.2,27,742
4528,7.81,62,910
4529,7.5,29,773
4530,8.5,20,773
4531,7.8,75,559
4532,8.1,27,1171
4533,8.5,68,716
4534,8.5,56,501
4535,8.5,27,501
4536,8.0,67,753
4537,7.8,20,503
4538,8.2,10,91
4539,9.0,15,754
4540,9.0,56,915
4541,8.5,33,718
4542,9.1,15,773
4543,8.4,30,915
4544,8.0,1,519
4545,8.8,52,1143
4546,8.2,33,917
4547,8.5,68,1263
4548,9.5,7,1056
4549,7.5,1,549
4550,7.0,31,1469
4551,7.5,15,719
4552,9.4,68,817
4553,8.4,68,909
4554,8.5,75,394
4555,8.0,67,549
4556,9.3,68,909
4557,9.8,27,913
4558,8.5,68,909
4559,8.5,52,184
4560,8.9,17,915
4561,8.4,24,915
4562,8.4,1,965
4563,9.0,68,525
4564,8.5,68,694
4565,9.1,35,909
4566,7.8,1,767
4567,9.0,68,525
4568,9.3,51,909
4569,9.0,58,464
4570,7.9,72,1112
4571,8.0,7,1033
4572,7.8,43,1412
4573,8.0,7,1214
4574,7.8,68,1470
4575,8.0,18,1160
4576,8.5,68,415
4577,8.2,58,778
4578,8.0,1,288
4579,7.1,10,1220
4580,7.2,50,878
4581,8.0,78,1390
4582,9.0,52,454
4583,8.0,77,698
4584,7.6,17,767
4585,8.3,75,845
4586,9.0,62,266
4587,9.0,78,1471
4588,8.5,30,266
4589,9.0,16,1472
4590,8.4,15,742
4591,8.0,18,1114
4592,8.2,17,1095
4593,9.0,68,466
4594,8.6,27,181
4595,9.0,62,266
4596,8.1,24,547
4597,8.0,75,547
4598,9.0,56,684
4599,8.5,22,684
4600,8.0,27,181
4601,9.6,20,1473
4602,8.0,1,571
4603,8.3,7,547
4604,9.8,68,754
4605,8.0,78,753
4606,9.0,78,504
4607,7.0,33,765
4608,8.0,10,355
4609,8.5,27,498
4610,8.7,7,457
4611,8.5,73,754
4612,8.0,24,447
4613,8.0,20,723
4614,9.4,57,728
4615,7.2,1,498
4616,8.5,68,85
4617,8.0,10,716
4618,8.27,7,910
4619,8.2,13,915
4620,8.0,68,388
4621,8.7,1,571
4622,8.2,17,17
4623,9.2,1,915
4624,7.5,1,198
4625,8.5,71,521
4626,9.0,68,910
4627,8.0,24,910
4628,9.5,68,263
4629,8.0,24,512
4630,8.23,20,403
4631,8.6,24,914
4632,8.0,75,1117
4633,7.5,52,861
4634,8.6,7,214
4635,9.0,33,1239
4636,8.3,75,399
4637,7.4,27,1475
4638,9.0,77,698
4639,8.3,7,714
4640,8.0,33,861
4641,7.4,38,415
4642,8.0,75,399
4643,7.8,75,504
4644,8.0,9,1160
4645,8.1,7,707
4646,7.3,68,910
4647,8.0,67,861
4648,8.0,68,698
4649,9.2,15,1333
4650,8.0,16,181
4651,8.8,10,710
4652,8.0,67,861
4653,8.3,7,719
4654,8.2,19,778
4655,9.0,24,763
4656,9.8,68,14
4657,9.8,68,1100
4658,7.5,7,436
4659,7.9,68,457
4660,8.0,56,754
4661,8.0,27,915
4662,8.5,68,719
4663,8.4,68,1173
4664,9.1,9,911
4665,7.5,10,498
4666,9.82,68,1100
4667,7.7,13,272
4668,7.8,29,141
4669,7.6,18,272
4670,8.2,68,909
4671,8.0,19,181
4672,9.0,24,504
4673,8.0,52,637
4674,7.4,15,288
4675,8.9,27,719
4676,7.0,78,457
4677,8.1,7,707
4678,8.5,59,439
4679,8.5,27,1360
4680,9.2,75,909
4681,7.5,18,753
4682,9.0,77,719
4683,9.0,18,528
4684,7.5,7,755
4685,8.8,33,719
4686,7.5,49,778
4687,9.0,17,910
4688,8.5,15,234
4689,9.1,68,915
4690,8.0,68,527
4691,7.5,75,559
4692,8.3,68,1449
4693,7.5,9,559
4694,8.0,24,1163
4695,8.0,33,1263
4696,8.0,24,679
4697,8.0,41,758
4698,9.5,24,418
4699,8.7,17,915
4700,8.9,62,462
4701,9.3,24,329
4702,8.85,18,415
4703,7.5,72,721
4704,7.0,7,914
4705,8.5,68,433
4706,8.5,78,1476
4707,8.2,67,1095
4708,7.5,57,538
4709,9.4,58,909
4710,8.98,68,909
4711,8.6,33,181
4712,9.27,33,909
4713,9.5,68,719
4714,8.0,75,1477
4715,8.0,24,504
4716,9.5,24,447
4717,8.3,24,1478
4718,8.2,1,415
4719,8.3,27,910
4720,8.2,37,1360
4721,8.0,72,755
4722,8.1,24,772
4723,8.1,7,393
4724,7.7,7,767
4725,8.1,67,915
4726,8.8,68,1235
4727,8.5,68,772
4728,8.0,17,1143
4729,8.5,77,528
4730,8.1,78,772
4731,8.0,41,719
4732,8.0,10,532
4733,9.47,7,1067
4734,8.5,13,1067
4735,7.5,18,772
4736,9.3,27,909
4737,8.0,32,753
4738,7.98,75,683
4739,8.5,68,1143
4740,8.6,14,914
4741,8.0,75,532
4742,8.5,7,750
4743,8.6,84,464
4744,8.0,18,457
4745,9.0,78,532
4746,8.5,27,436
4747,8.4,52,436
4748,8.2,27,914
4749,7.5,20,512
4750,8.5,58,429
4751,7.8,75,773
4752,9.0,77,539
4753,8.8,7,913
4754,9.0,18,539
4755,8.0,9,857
4756,8.0,32,539
4757,8.5,1,539
4758,7.8,7,716
4759,8.6,68,698
4760,8.0,24,1195
4761,8.0,18,723
4762,8.6,58,753
4763,7.5,27,1479
4764,8.4,24,913
4765,8.0,1,355
4766,9.3,27,913
4767,8.8,10,913
4768,8.4,68,1396
4769,8.7,24,512
4770,8.0,24,723
4771,7.8,75,556
4772,8.0,68,489
4773,8.8,1,556
4774,8.0,15,857
4775,8.7,39,825
4776,9.0,24,556
4777,8.0,77,726
4778,9.0,16,198
4779,8.5,33,716
4780,8.7,78,798
4781,8.7,75,723
4782,8.5,33,716
4783,7.0,10,915
4784,8.0,68,719
4785,8.8,68,719
4786,9.2,33,504
4787,8.8,33,911
4788,8.9,84,909
4789,7.0,57,772
4790,8.3,68,951
4791,8.5,68,716
4792,7.5,27,462
4793,8.1,78,1143
4794,9.5,36,883
4795,7.5,9,436
4796,9.2,78,572
4797,8.5,7,910
4798,8.9,24,411
4799,8.0,68,498
4800,8.8,75,767
4801,8.7,27,439
4802,8.3,24,430
4803,7.16,20,915
4804,8.2,57,1253
4805,9.1,20,512
4806,8.7,57,909
4807,8.0,20,539
4808,8.6,17,512
4809,7.5,52,1480
4810,7.8,1,766
4811,9.0,68,914
4812,8.0,68,710
4813,8.2,75,1481
4814,9.0,9,454
4815,7.8,68,418
4816,8.2,41,1109
4817,8.0,15,1482
4818,7.5,33,1333
4819,8.3,77,433
4820,9.5,68,288
4821,7.0,27,415
4822,8.5,68,884
4823,7.9,52,1220
4824,8.0,75,1379
4825,8.3,10,911
4826,7.0,68,857
4827,9.2,74,857
4828,7.5,6,857
4829,7.9,56,915
4830,7.0,72,415
4831,9.4,57,1380
4832,8.4,1,85
4833,8.0,62,571
4834,8.7,68,915
4835,8.0,18,911
4836,8.6,16,910
4837,8.5,67,1178
4838,8.0,24,910
4839,8.3,68,910
4840,8.0,33,169
4841,8.4,10,85
4842,8.0,24,388
4843,8.3,15,1444
4844,7.8,50,897
4845,7.9,56,144
4846,8.0,10,504
4847,7.3,24,719
4848,8.0,33,730
4849,9.0,20,1358
4850,8.5,68,909
4851,8.0,83,766
4852,8.9,33,1358
4853,7.9,17,494
4854,8.5,68,494
4855,8.6,18,1483
4856,9.4,56,413
4857,8.4,24,466
4858,7.4,75,766
4859,7.0,13,526
4860,8.7,30,1484
4861,9.3,78,861
4862,7.5,33,767
4863,8.0,7,860
4864,8.3,1,694
4865,7.5,1,756
4866,8.0,68,718
4867,7.3,20,742
4868,8.0,18,772
4869,8.0,27,909
4870,8.2,10,773
4871,7.4,27,909
4872,7.1,68,413
4873,8.7,75,684
4874,7.0,7,562
4875,8.5,68,743
4876,8.1,1,755
4877,8.0,57,753
4878,9.2,67,743
4879,7.9,75,1485
4880,9.3,41,444
4881,8.07,1,494
4882,9.0,68,911
4883,7.7,57,571
4884,8.0,15,1486
4885,8.5,33,910
4886,8.0,16,910
4887,8.5,24,403
4888,8.4,41,1361
4889,7.6,57,571
4890,9.0,18,913
4891,9.0,68,913
4892,8.5,68,909
4893,7.8,68,432
4894,8.0,1,754
4895,8.0,31,512
4896,9.2,68,684
4897,9.0,18,523
4898,7.2,1,767
4899,8.0,68,1231
4900,9.0,6,719
4901,9.3,24,1487
4902,8.5,68,1488
4903,8.3,75,723
4904,8.0,15,754
4905,8.0,57,915
4906,8.5,56,719
4907,8.0,37,85
4908,8.0,24,1231
4909,9.0,40,1215
4910,8.3,75,914
4911,9.4,68,198
4912,8.0,56,1489
4913,8.6,68,1109
4914,8.7,62,754
4915,8.3,24,1490
4916,7.8,1,1413
4917,8.0,24,909
4918,9.2,1,694
4919,8.5,68,909
4920,8.1,33,430
4921,8.0,20,772
4922,8.8,68,910
4923,8.5,18,694
4924,7.0,7,772
4925,8.0,20,778
4926,8.03,17,1278
4927,9.6,68,911
4928,8.0,68,1224
4929,8.1,68,1143
4930,9.0,41,1491
4931,7.2,18,909
4932,8.7,7,910
4933,8.5,20,910
4934,9.0,7,1143
4935,9.4,30,911
4936,7.9,72,466
4937,8.5,67,857
4938,8.6,27,910
4939,8.0,62,698
4940,7.4,72,755
4941,8.2,27,569
4942,8.0,30,778
4943,8.0,24,1215
4944,8.0,58,773
4945,8.0,68,755
4946,8.0,24,555
4947,8.5,33,755
4948,8.5,10,754
4949,8.0,10,754
4950,9.3,24,757
4951,9.2,7,743
4952,8.2,6,144
4953,7.5,75,1463
4954,8.0,72,755
4955,8.5,20,457
4956,7.5,50,915
4957,8.5,67,325
4958,7.1,51,856
4959,8.1,68,837
4960,8.8,56,399
4961,8.7,45,909
4962,7.4,29,181
4963,9.2,65,571
4964,9.4,20,911
4965,8.8,68,915
4966,8.5,77,646
4967,8.5,1,473
4968,8.5,24,466
4969,8.0,52,684
4970,9.0,56,571
4971,8.5,50,1492
4972,9.2,41,1143
4973,8.0,7,909
4974,8.8,33,911
4975,8.4,24,489
4976,8.0,20,879
4977,7.8,20,288
4978,8.5,10,1117
4979,9.2,16,910
4980,9.8,67,419
4981,9.3,75,1493
4982,8.3,15,765
4983,8.0,24,773
4984,9.2,68,1243
4985,8.5,10,1135
4986,8.0,75,1494
4987,9.0,68,1163
4988,9.4,76,512
4989,8.7,18,910
4990,8.0,24,288
4991,9.2,68,910
4992,8.0,75,1353
4993,7.0,67,512
4994,8.1,17,447
4995,7.0,24,388
4996,8.67,68,1262
4997,7.8,75,1495
4998,9.1,50,388
4999,8.0,49,1496
5000,8.0,27,501
5001,8.4,57,915
5002,8.5,9,913
5003,8.0,7,512
5004,7.3,1,857
5005,8.5,75,430
5006,8.6,35,1217
5007,7.4,1,144
5008,9.5,68,642
5009,8.0,20,83
5010,7.7,13,1149
5011,8.0,68,766
5012,8.0,67,388
5013,7.6,67,526
5014,8.2,10,430
5015,8.0,24,766
5016,8.0,10,767
5017,8.0,68,415
5018,8.25,24,719
5019,7.2,68,512
5020,9.81,24,913
5021,7.3,72,772
5022,7.32,40,419
5023,7.5,68,1262
5024,7.3,22,571
5025,8.0,68,825
5026,7.5,18,755
5027,9.0,24,1497
5028,7.7,56,384
5029,7.9,65,756
5030,8.0,68,1498
5031,8.0,19,719
5032,8.0,68,719
5033,9.0,75,83
5034,8.4,24,227
5035,8.0,27,755
5036,9.4,52,755
5037,9.2,10,253
5038,8.0,78,742
5039,8.0,27,655
5040,8.2,68,655
5041,9.3,17,1499
5042,8.5,24,766
5043,7.5,73,1500
5044,8.9,77,713
5045,7.3,35,15
5046,7.8,7,502
5047,7.9,1,1496
5048,8.0,1,472
5049,8.0,1,472
5050,7.0,1,719
5051,8.0,10,444
5052,7.0,32,533
5053,8.0,1,293
5054,8.0,1,293
5055,8.0,68,1501
5056,8.0,1,646
5057,8.0,7,845
5058,8.0,10,845
5059,8.5,7,723
5060,8.0,52,642
5061,9.0,56,723
5062,8.5,24,438
5063,8.5,24,438
5064,8.5,57,1502
5065,8.3,68,910
5066,8.5,22,1220
5067,8.3,78,1503
5068,9.1,62,434
5069,8.0,75,395
5070,8.4,7,79
5071,8.5,1,385
