,ID_PAIS,NOMBRE_PAIS
1064,1,MEXICO
1065,1,MEXICO
1066,1,MEXICO
1067,1,MEXICO
1068,1,MEXICO
1069,1,MEXICO
1070,1,MEXICO
1071,1,MEXICO
1072,1,MEXICO
1073,1,MEXICO
1074,1,MEXICO
1075,1,MEXICO
1076,1,MEXICO
1077,1,MEXICO
1078,1,MEXICO
1079,1,MEXICO
1080,1,MEXICO
1081,1,MEXICO
1082,1,MEXICO
1083,1,MEXICO
1084,1,MEXICO
1085,1,MEXICO
1086,1,MEXICO
1087,1,MEXICO
1088,1,MEXICO
1089,1,MEXICO
1090,1,MEXICO
1091,1,MEXICO
1092,1,MEXICO
1093,1,MEXICO
1094,1,MEXICO
1095,1,MEXICO
1096,1,MEXICO
1097,1,MEXICO
1098,1,MEXICO
1099,1,MEXICO
1100,1,MEXICO
1101,1,MEXICO
1102,1,MEXICO
1103,1,MEXICO
1104,1,MEXICO
1105,1,MEXICO
1106,1,MEXICO
1107,1,MEXICO
1108,1,MEXICO
1109,1,MEXICO
1110,2,ESPANA
1111,1,MEXICO
1112,1,MEXICO
1113,1,MEXICO
1114,1,MEXICO
1115,1,MEXICO
1116,1,MEXICO
1117,1,MEXICO
1118,1,MEXICO
1119,1,MEXICO
1120,1,MEXICO
1121,1,MEXICO
1122,1,MEXICO
1123,1,MEXICO
1124,1,MEXICO
1125,1,MEXICO
1126,1,MEXICO
1127,1,MEXICO
1128,1,MEXICO
1129,1,MEXICO
1130,1,MEXICO
1131,1,MEXICO
1132,1,MEXICO
1133,1,MEXICO
1134,1,MEXICO
1135,1,MEXICO
1136,1,MEXICO
1137,1,MEXICO
1138,1,MEXICO
1139,1,MEXICO
1140,1,MEXICO
1141,1,MEXICO
1142,1,MEXICO
1143,1,MEXICO
1144,1,MEXICO
1145,1,MEXICO
1146,1,MEXICO
1147,1,MEXICO
1148,1,MEXICO
1149,1,MEXICO
1150,1,MEXICO
1151,1,MEXICO
1152,1,MEXICO
1153,1,MEXICO
1154,1,MEXICO
1155,1,MEXICO
1156,1,MEXICO
1157,1,MEXICO
1158,1,MEXICO
1159,1,MEXICO
1160,1,MEXICO
1161,1,MEXICO
1162,1,MEXICO
1163,1,MEXICO
1164,1,MEXICO
1165,1,MEXICO
1166,1,MEXICO
1167,1,MEXICO
1168,1,MEXICO
1169,1,MEXICO
1170,1,MEXICO
1171,1,MEXICO
1172,1,MEXICO
1173,1,MEXICO
1174,1,MEXICO
1175,1,MEXICO
1176,1,MEXICO
1177,1,MEXICO
1178,1,MEXICO
1179,1,MEXICO
1180,1,MEXICO
1181,1,MEXICO
1182,1,MEXICO
1183,1,MEXICO
1184,1,MEXICO
1185,1,MEXICO
1186,1,MEXICO
1187,1,MEXICO
1188,1,MEXICO
1189,1,MEXICO
1190,1,MEXICO
1191,1,MEXICO
1192,1,MEXICO
1193,1,MEXICO
1194,1,MEXICO
1195,1,MEXICO
1196,1,MEXICO
1197,1,MEXICO
1198,1,MEXICO
1199,1,MEXICO
1200,1,MEXICO
1201,1,MEXICO
1202,1,MEXICO
1203,1,MEXICO
1204,1,MEXICO
1205,1,MEXICO
1206,1,MEXICO
1207,1,MEXICO
1208,1,MEXICO
1209,1,MEXICO
1210,1,MEXICO
1211,1,MEXICO
1212,1,MEXICO
1213,1,MEXICO
1214,1,MEXICO
1215,1,MEXICO
1216,1,MEXICO
1217,1,MEXICO
1218,1,MEXICO
1219,1,MEXICO
1220,1,MEXICO
1221,1,MEXICO
1222,1,MEXICO
1223,1,MEXICO
1224,1,MEXICO
1225,1,MEXICO
1226,1,MEXICO
1227,1,MEXICO
1228,1,MEXICO
1229,1,MEXICO
1230,1,MEXICO
1231,1,MEXICO
1232,1,MEXICO
1233,1,MEXICO
1234,1,MEXICO
1235,1,MEXICO
1236,1,MEXICO
1237,1,MEXICO
1238,1,MEXICO
1239,1,MEXICO
1240,1,MEXICO
1241,1,MEXICO
1242,1,MEXICO
1243,1,MEXICO
1244,1,MEXICO
1245,1,MEXICO
1246,1,MEXICO
1247,1,MEXICO
1248,1,MEXICO
1249,1,MEXICO
1250,1,MEXICO
1251,1,MEXICO
1252,1,MEXICO
1253,1,MEXICO
1254,1,MEXICO
1255,1,MEXICO
1256,1,MEXICO
1257,1,MEXICO
1258,1,MEXICO
1259,1,MEXICO
1260,1,MEXICO
1261,1,MEXICO
1262,1,MEXICO
1263,1,MEXICO
1264,1,MEXICO
1265,1,MEXICO
1266,1,MEXICO
1267,1,MEXICO
1268,1,MEXICO
