,ID_ESCUELA,NOMBRE_ESCUELA
104,767,COBAEP PLANTEL 15
105,767,COBAEP PLANTEL 15
106,767,COBAEP PLANTEL 15
107,1157,COBAEP PLANTEL 2
108,754,COBAEP PLANTEL 2
109,754,COBAEP PLANTEL 2
110,188,HROES DE PUEBLA
111,1158,UNIV. AUTONOMA DE QUERETARO
112,698,CBTIS PLANTEL NO. 3
113,1156,UPAEP
114,565,UPAEP MIXTO SUR
115,766,COBAEP PLANTEL 14
116,380,2 DE ABRIL
117,457,FEDERICA M. BONILLA
118,719,NI¥OS HROES DE CHAPULTEPEC
119,457,FEDERICA M. BONILLA
120,457,FEDERICA M. BONILLA
121,766,COBAEP PLANTEL 14
122,25,NICOLµS BRAVO
123,1159,ENRIQUE BENITEZ
124,683,CBTIS PLANTEL NO. 257
125,844,COBAT PLANTEL 16
126,412,COLEGIO BRITµNICO WISDOM
127,188,HROES DE PUEBLA
128,512,JOS MARÖA LAFRAGUA
129,766,COBAEP PLANTEL 14
130,913,ENRIQUE CABRERA BARROSO (URBANA)
131,504,INST. WASHINGTON A.C.
132,504,INST. WASHINGTON A.C.
133,504,INST. WASHINGTON A.C.
134,767,COBAEP PLANTEL 15
135,393,CADETE JUAN ESCUTIA
136,719,NI¥OS HROES DE CHAPULTEPEC
137,773,COBAEP PLANTEL 21
138,190,OCTAVIO PAZ LOZANO
139,723,PDTE. GUSTAVO DIAZ ORDAZ
140,719,NI¥OS HROES DE CHAPULTEPEC
141,399,CENTRO CULTURAL JALIL GIBRAN
142,565,UPAEP MIXTO SUR
143,767,COBAEP PLANTEL 15
144,767,COBAEP PLANTEL 15
145,1160,INSTITUTO MEXICANO MADERO
146,553,TRINIDAD SµNCHEZ SANTOS
147,1161,COLEGIO ISABEL LA CATOLICA
148,476,INST. DE INVESTIGACIàN Y ENSE¥ANZA IBEROAMERICANA
149,571,BENEMRITO INSTITUTO NORMAL DEL ESTADO
150,571,BENEMRITO INSTITUTO NORMAL DEL ESTADO
151,525,LICEO CULTURAL MEXICANO
152,571,BENEMRITO INSTITUTO NORMAL DEL ESTADO
153,398,CEMEY
154,504,INST. WASHINGTON A.C.
155,730,PROF. GREGORIO DE GANTE
156,709,COMUNITARIO DEL SUR
157,1124,RODRIGO MONTES DE OCA
158,719,NI¥OS HROES DE CHAPULTEPEC
159,915,LIC. BENITO JUµREZ GARCÖA
160,909,2 DE OCTUBRE DE 1968
161,470,INST. CARLOS PEREYRA DE PUEBLA A.C.
162,1149,INSTITUTO ORIENTE
163,409,COLEGIO µNGELES DE PUEBLA
164,409,COLEGIO µNGELES DE PUEBLA
165,409,COLEGIO µNGELES DE PUEBLA
166,385,µNGELES DE PUEBLA
167,1140,COLEGIO LA PAZ
168,409,COLEGIO µNGELES DE PUEBLA
169,1132,COLEGIO LA PAZ
170,385,µNGELES DE PUEBLA
171,1131,COLEGIO LA PAZ
172,1132,COLEGIO LA PAZ
173,565,UPAEP MIXTO SUR
174,470,INST. CARLOS PEREYRA DE PUEBLA A.C.
175,470,INST. CARLOS PEREYRA DE PUEBLA A.C.
176,470,INST. CARLOS PEREYRA DE PUEBLA A.C.
177,525,LICEO CULTURAL MEXICANO
178,470,INST. CARLOS PEREYRA DE PUEBLA A.C.
179,152,INST. CASA BLANCA
180,470,INST. CARLOS PEREYRA DE PUEBLA A.C.
181,730,PROF. GREGORIO DE GANTE
182,795,COBAEG PLANTEL 1
183,1162,OFICIAL VESPERTINO HERMANOS SERDAN
184,477,INST. EDUCATIVO HERVIC
185,833,COBAT PLANTEL 02
186,477,INST. EDUCATIVO HERVIC
187,719,NI¥OS HROES DE CHAPULTEPEC
188,477,INST. EDUCATIVO HERVIC
189,494,INST. ORIENTE DE PUEBLA A.C.
190,494,INST. ORIENTE DE PUEBLA A.C.
191,494,INST. ORIENTE DE PUEBLA A.C.
192,1163,UPAEP
193,571,BENEMRITO INSTITUTO NORMAL DEL ESTADO
194,494,INST. ORIENTE DE PUEBLA A.C.
195,470,INST. CARLOS PEREYRA DE PUEBLA A.C.
196,571,BENEMRITO INSTITUTO NORMAL DEL ESTADO
197,571,BENEMRITO INSTITUTO NORMAL DEL ESTADO
198,910,ALFONSO CALDERàN MORENO
199,457,FEDERICA M. BONILLA
200,756,COBAEP PLANTEL 4
201,754,COBAEP PLANTEL 2
202,428,COLEGIO LA PAZ A.C.
203,466,INST. ANGELOPOLITANO A.C.
204,494,INST. ORIENTE DE PUEBLA A.C.
205,716,JOS MA. MORELOS Y PAVàN
206,492,INST. NORMAL QUEVEDO
207,753,COBAEP PLANTEL 1
208,256,SOR JUANA INS DE LA CRUZ
209,288,CENTRO DE ESTUDIOS INTENSIVOS CEI
210,436,COLEGIO NACIONAL
211,730,PROF. GREGORIO DE GANTE
212,1164,PLANTEL 08 IXTACULIXTLA
213,1066,COLEGIO ESPERANZA
214,470,INST. CARLOS PEREYRA DE PUEBLA A.C.
215,399,CENTRO CULTURAL JALIL GIBRAN
216,698,CBTIS PLANTEL NO. 3
217,1127,INST. CARLOS PEREYRA
218,864,CONALEP PLANTEL II
219,753,COBAEP PLANTEL 1
220,773,COBAEP PLANTEL 21
221,1095,CENTRO ESCOLAR APARICIO A.C.
222,1110,INST. NORMAL MXICO
223,1030,INST. ALEJANDRÖA A.C.
224,1165,OFICIAL HEROES DE PUEBLA
225,915,LIC. BENITO JUµREZ GARCÖA
226,754,COBAEP PLANTEL 2
227,504,INST. WASHINGTON A.C.
228,719,NI¥OS HROES DE CHAPULTEPEC
229,719,NI¥OS HROES DE CHAPULTEPEC
230,694,CBTIS PLANTEL NO. 153
231,524,LICEO CARLOS FUENTES
232,861,CONALEP PLANTEL NO. 3
233,1166,INSTITUTO FRANCISCO ESQUEDA
234,753,COBAEP PLANTEL 1
235,687,CBTIS PLANTEL NO. 67
236,393,CADETE JUAN ESCUTIA
237,480,INST. FRANCISCO ESQUEDA
238,742,CETIS PLANTEL NO. 104
239,742,CETIS PLANTEL NO. 104
240,755,COBAEP PLANTEL 3
241,753,COBAEP PLANTEL 1
242,753,COBAEP PLANTEL 1
243,1167,C. C. LUIS G. DE LA TORRE
244,719,NI¥OS HROES DE CHAPULTEPEC
245,767,COBAEP PLANTEL 15
246,835,COBAT PLANTEL 04
247,1138,UNIVERSIDAD REALISTICA DE MEXICO
248,374,JUAN ESCUTIA
249,1168,SAN JERONIMO DE JUAREZ GUERRERO
250,1169,JACOB NAJERA HERNANDEZ PREPA # 23
251,773,COBAEP PLANTEL 21
252,494,INST. ORIENTE DE PUEBLA A.C.
253,643,CECYTE PLANTEL 05
254,843,COBAT PLANTEL 14
255,753,COBAEP PLANTEL 1
256,910,ALFONSO CALDERàN MORENO
257,773,COBAEP PLANTEL 21
258,181,HERMANOS SERDAN
259,435,COLEGIO MIGUEL HIDALGO
260,411,COLEGIO AZTECA A.C.
261,716,JOS MA. MORELOS Y PAVàN
262,767,COBAEP PLANTEL 15
263,1170,PREPARATORIA NO. 31
264,1171,INSTITUTO CULTURAL DE ORIENTE
265,1172,INSTITUTO DEL BOSQUE DE PUEBLA
266,494,INST. ORIENTE DE PUEBLA A.C.
267,1149,INSTITUTO ORIENTE
268,723,PDTE. GUSTAVO DIAZ ORDAZ
269,716,JOS MA. MORELOS Y PAVàN
270,401,CENTRO DE ESTUDIOS HARVARD DE MXICO
271,494,INST. ORIENTE DE PUEBLA A.C.
272,1170,PREPARATORIA NO. 31
273,1170,PREPARATORIA NO. 31
274,1170,PREPARATORIA NO. 31
275,1173,UNIVERSIDAD AUTONOMA DE GUERRERO
276,286,OCTAVIO PAZ LOZANO
277,801,COBAEG PLANTEL 4
278,754,COBAEP PLANTEL 2
279,911,EMILIANO ZAPATA SALAZAR
280,356,MANUEL AVILA CAMACHO
281,1002,LIC. CSAR LINTON RODRÖGUEZ
282,755,COBAEP PLANTEL 3
283,331,MANUEL µVILA CASTILLO
284,1173,UNIVERSIDAD AUTONOMA DE GUERRERO
285,1163,UPAEP
286,494,INST. ORIENTE DE PUEBLA A.C.
287,413,COLEGIO CULTURAL A.C. PLANTEL 1
288,730,PROF. GREGORIO DE GANTE
289,477,INST. EDUCATIVO HERVIC
290,477,INST. EDUCATIVO HERVIC
291,477,INST. EDUCATIVO HERVIC
292,477,INST. EDUCATIVO HERVIC
293,494,INST. ORIENTE DE PUEBLA A.C.
294,910,ALFONSO CALDERàN MORENO
295,1174,COBAO PLANTEL 26
296,494,INST. ORIENTE DE PUEBLA A.C.
297,915,LIC. BENITO JUµREZ GARCÖA
298,502,INST. VEL A.C
299,719,NI¥OS HROES DE CHAPULTEPEC
300,1143,BINE
301,911,EMILIANO ZAPATA SALAZAR
302,767,COBAEP PLANTEL 15
303,915,LIC. BENITO JUµREZ GARCÖA
304,504,INST. WASHINGTON A.C.
305,504,INST. WASHINGTON A.C.
306,719,NI¥OS HROES DE CHAPULTEPEC
307,773,COBAEP PLANTEL 21
308,1175,PREPARATORIA OFICIAL ANEXA A LA NORMAL
309,504,INST. WASHINGTON A.C.
310,407,COLEGIO ACTIVO MXICO A.C.
311,504,INST. WASHINGTON A.C.
312,753,COBAEP PLANTEL 1
313,719,NI¥OS HROES DE CHAPULTEPEC
314,418,COLEGIO ESPARZA
315,418,COLEGIO ESPARZA
316,753,COBAEP PLANTEL 1
317,723,PDTE. GUSTAVO DIAZ ORDAZ
318,915,LIC. BENITO JUµREZ GARCÖA
319,898,PREPARATORIA ABIERTA SEP
320,719,NI¥OS HROES DE CHAPULTEPEC
321,504,INST. WASHINGTON A.C.
322,504,INST. WASHINGTON A.C.
323,767,COBAEP PLANTEL 15
324,83,INST. SALVADOR ALLENDE
325,723,PDTE. GUSTAVO DIAZ ORDAZ
326,480,INST. FRANCISCO ESQUEDA
327,767,COBAEP PLANTEL 15
328,719,NI¥OS HROES DE CHAPULTEPEC
329,1143,BINE
330,1137,INST. ORIENTE
331,511,JOS IGNACIO MORALES CRUZ
332,1123,COLEGIO LA PAZ
333,494,INST. ORIENTE DE PUEBLA A.C.
334,730,PROF. GREGORIO DE GANTE
335,564,UPAEP MIXTO CENTRO
336,1163,UPAEP
337,719,NI¥OS HROES DE CHAPULTEPEC
338,778,COBAEP PLANTEL 26
339,778,COBAEP PLANTEL 26
340,2,COLEGIO MIGUEL HIDALGO
341,534,MIGUEL HIDALGO Y COSTILLA
342,844,COBAT PLANTEL 16
343,844,COBAT PLANTEL 16
344,791,COBACH PLANTEL 3
345,144,COLEGIO BENAVENTE
346,897,PREPA ABIERTA SEP
347,192,MANUEL ARELLANO ESPINOZA
348,757,COBAEP PLANTEL 5
349,192,MANUEL ARELLANO ESPINOZA
350,494,INST. ORIENTE DE PUEBLA A.C.
351,1176,INSTITUTO DE CIENCIAS Y HUMANIDADES
352,773,COBAEP PLANTEL 21
353,755,COBAEP PLANTEL 3
354,494,INST. ORIENTE DE PUEBLA A.C.
355,1177,CBTIS PLANTEL NO. 179
356,754,COBAEP PLANTEL 2
357,1170,PREPARATORIA NO. 31
358,496,INST. PROF. ENRIQUE CORDERO Y TORRES
359,730,PROF. GREGORIO DE GANTE
360,1178,UNIVERSIDAD POPULAR AUTONOMA DE PUEBLA
361,1163,UPAEP
362,525,LICEO CULTURAL MEXICANO
363,1127,INST. CARLOS PEREYRA
364,89,UPAEP CAMPUS CHIAUTEMPAN
365,1127,INST. CARLOS PEREYRA
366,913,ENRIQUE CABRERA BARROSO (URBANA)
367,470,INST. CARLOS PEREYRA DE PUEBLA A.C.
368,80,INST. JOS MARÖA MORELOS
369,1022,ESC. FED. COOPERACION
370,286,OCTAVIO PAZ LOZANO
371,1179,ALEJANDRO POMBO
372,140,FERNANDO GALVµN LAUREANO
373,140,FERNANDO GALVµN LAUREANO
374,140,FERNANDO GALVµN LAUREANO
375,140,FERNANDO GALVµN LAUREANO
376,140,FERNANDO GALVµN LAUREANO
377,140,FERNANDO GALVµN LAUREANO
378,144,COLEGIO BENAVENTE
379,1180,SALVADOR ALLENDE
380,719,NI¥OS HROES DE CHAPULTEPEC
381,891,INST. CULTURAL REFORMA
382,914,GRAL. LµZARO CµRDENAS DEL RÖO
383,698,CBTIS PLANTEL NO. 3
384,1163,UPAEP
385,140,FERNANDO GALVµN LAUREANO
386,140,FERNANDO GALVµN LAUREANO
387,140,FERNANDO GALVµN LAUREANO
388,1127,INST. CARLOS PEREYRA
389,669,CBTIS PLANTEL NO. 76
390,837,COBAT PLANTEL 06
391,837,COBAT PLANTEL 06
392,719,NI¥OS HROES DE CHAPULTEPEC
393,1032,INST. MEXICANO MADERO U. TOLEDO
394,1135,RAFAEL MORENO VALLE
395,696,CBTIS PLANTEL NO. 211
396,430,COLEGIO LOYOLA
397,915,LIC. BENITO JUµREZ GARCÖA
398,459,HERMANOS SERDµN
399,643,CECYTE PLANTEL 05
400,716,JOS MA. MORELOS Y PAVàN
401,1163,UPAEP
402,385,µNGELES DE PUEBLA
403,719,NI¥OS HROES DE CHAPULTEPEC
404,413,COLEGIO CULTURAL A.C. PLANTEL 1
405,1181,INSTITUTO TAPACHULA A.C.
406,909,2 DE OCTUBRE DE 1968
407,1135,RAFAEL MORENO VALLE
408,909,2 DE OCTUBRE DE 1968
409,772,COBAEP PLANTEL 20
410,915,LIC. BENITO JUµREZ GARCÖA
411,1156,UPAEP
412,466,INST. ANGELOPOLITANO A.C.
413,911,EMILIANO ZAPATA SALAZAR
414,773,COBAEP PLANTEL 21
415,1143,BINE
416,719,NI¥OS HROES DE CHAPULTEPEC
417,1143,BINE
418,719,NI¥OS HROES DE CHAPULTEPEC
419,1167,C. C. LUIS G. DE LA TORRE
420,399,CENTRO CULTURAL JALIL GIBRAN
421,399,CENTRO CULTURAL JALIL GIBRAN
422,910,ALFONSO CALDERàN MORENO
423,470,INST. CARLOS PEREYRA DE PUEBLA A.C.
424,773,COBAEP PLANTEL 21
425,470,INST. CARLOS PEREYRA DE PUEBLA A.C.
426,393,CADETE JUAN ESCUTIA
427,719,NI¥OS HROES DE CHAPULTEPEC
428,753,COBAEP PLANTEL 1
429,767,COBAEP PLANTEL 15
430,719,NI¥OS HROES DE CHAPULTEPEC
431,1182,COBAEV PLANTEL 12
432,719,NI¥OS HROES DE CHAPULTEPEC
433,915,LIC. BENITO JUµREZ GARCÖA
434,144,COLEGIO BENAVENTE
435,1159,ENRIQUE BENITEZ
436,719,NI¥OS HROES DE CHAPULTEPEC
437,951,PREP. NO. 26 ALBERT EINSTEIN UAG
438,181,HERMANOS SERDAN
439,300,ADOLFO LàPEZ MATEOS
440,27,ADOLFO LOPEZ MATEOS
441,1149,INSTITUTO ORIENTE
442,181,HERMANOS SERDAN
443,753,COBAEP PLANTEL 1
444,1183,INSTITUTO GUAJARDO
445,767,COBAEP PLANTEL 15
446,773,COBAEP PLANTEL 21
447,912,ENRIQUE CABRERA BARROSO (REGIONAL)
448,496,INST. PROF. ENRIQUE CORDERO Y TORRES
449,417,COLEGIO ESPA¥A DE PUEBLA A.C.
450,754,COBAEP PLANTEL 2
451,911,EMILIANO ZAPATA SALAZAR
452,144,COLEGIO BENAVENTE
453,766,COBAEP PLANTEL 14
454,451,ESC. DE ENFERMERIA MONTSERRAT
455,842,COBAT PLANTEL 13
456,496,INST. PROF. ENRIQUE CORDERO Y TORRES
457,496,INST. PROF. ENRIQUE CORDERO Y TORRES
458,496,INST. PROF. ENRIQUE CORDERO Y TORRES
459,833,COBAT PLANTEL 02
460,655,CBTIS PLANTEL NO. 134
461,1163,UPAEP
462,669,CBTIS PLANTEL NO. 76
463,669,CBTIS PLANTEL NO. 76
464,669,CBTIS PLANTEL NO. 76
465,669,CBTIS PLANTEL NO. 76
466,669,CBTIS PLANTEL NO. 76
467,669,CBTIS PLANTEL NO. 76
468,719,NI¥OS HROES DE CHAPULTEPEC
469,947,PREP. NO 38 UAG
470,1184,UNIVERSIDAD DE GUERRERO
471,292,INST. CHOLOLLAN
472,718,MANUEL ESPINOSA YGLESIAS
473,188,HROES DE PUEBLA
474,909,2 DE OCTUBRE DE 1968
475,1140,COLEGIO LA PAZ
476,654,CBTIS PLANTEL NO. 92
477,1110,INST. NORMAL MXICO
478,1022,ESC. FED. COOPERACION
479,1149,INSTITUTO ORIENTE
480,987,PREP. LA PAZ
481,494,INST. ORIENTE DE PUEBLA A.C.
482,494,INST. ORIENTE DE PUEBLA A.C.
483,719,NI¥OS HROES DE CHAPULTEPEC
484,915,LIC. BENITO JUµREZ GARCÖA
485,1185,FUNDACION COLEGIO AMERICANO DE PUEBLA
486,72,CENTRO DE ESTUDIOS DE BACHILLERATO LIC.
487,768,COBAEP PLANTEL 16
488,768,COBAEP PLANTEL 16
489,1186,JESUS REYES HEROLES
490,1187,PREPARATORIA OFICIAL SALVATIERRA
491,524,LICEO CARLOS FUENTES
492,1188,TEHUILOYOCAN
493,719,NI¥OS HROES DE CHAPULTEPEC
494,1115,PREP. DE ORIENTE
495,811,COBAO PLANTEL 1
496,1170,PREPARATORIA NO. 31
497,946,PREP. NO 31 UAG
498,1142,ESCUELA PREPARATORIA NO. 31
499,753,COBAEP PLANTEL 1
500,753,COBAEP PLANTEL 1
501,857,CONALEP PLANTEL NO. 1
502,643,CECYTE PLANTEL 05
503,1032,INST. MEXICANO MADERO U. TOLEDO
504,1160,INSTITUTO MEXICANO MADERO
505,1032,INST. MEXICANO MADERO U. TOLEDO
506,181,HERMANOS SERDAN
507,388,BENAVENTE
508,388,BENAVENTE
509,716,JOS MA. MORELOS Y PAVàN
510,758,COBAEP PLANTEL 6
511,719,NI¥OS HROES DE CHAPULTEPEC
512,719,NI¥OS HROES DE CHAPULTEPEC
513,719,NI¥OS HROES DE CHAPULTEPEC
514,719,NI¥OS HROES DE CHAPULTEPEC
515,709,COMUNITARIO DEL SUR
516,580,CBTA PLANTEL NO. 125
517,753,COBAEP PLANTEL 1
518,157,ANTONIO GARFIAS
519,157,ANTONIO GARFIAS
520,157,ANTONIO GARFIAS
521,541,PROFR. ENRIQUE MARTÖNEZ MµRQUEZ
522,181,HERMANOS SERDAN
523,719,NI¥OS HROES DE CHAPULTEPEC
524,256,SOR JUANA INS DE LA CRUZ
525,840,COBAT PLANTEL 10
526,569,VICENTE SUµREZ FERRER
527,569,VICENTE SUµREZ FERRER
528,569,VICENTE SUµREZ FERRER
529,755,COBAEP PLANTEL 3
530,755,COBAEP PLANTEL 3
531,755,COBAEP PLANTEL 3
532,1068,COLEGIO NICOLAS BRAVO
533,884,ESCUELA LATINOAMERICANA
534,417,COLEGIO ESPA¥A DE PUEBLA A.C.
535,730,PROF. GREGORIO DE GANTE
536,388,BENAVENTE
537,558,UNIVERSIDAD DEL VALLE DE MEXICO
538,723,PDTE. GUSTAVO DIAZ ORDAZ
539,753,COBAEP PLANTEL 1
540,485,INST. JUAN PONCE DE LEàN
541,766,COBAEP PLANTEL 14
542,766,COBAEP PLANTEL 14
543,388,BENAVENTE
544,1095,CENTRO ESCOLAR APARICIO A.C.
545,1095,CENTRO ESCOLAR APARICIO A.C.
546,909,2 DE OCTUBRE DE 1968
547,469,INST. ARNAIZ
548,391,BLAS CHUMACERO SµNCHEZ
549,719,NI¥OS HROES DE CHAPULTEPEC
550,494,INST. ORIENTE DE PUEBLA A.C.
551,1189,INSTITUTO AMADO NERVO
552,1190,INSTITUTO ARNAIZ
553,469,INST. ARNAIZ
554,759,COBAEP PLANTEL 7
555,719,NI¥OS HROES DE CHAPULTEPEC
556,719,NI¥OS HROES DE CHAPULTEPEC
557,753,COBAEP PLANTEL 1
558,1143,BINE
559,913,ENRIQUE CABRERA BARROSO (URBANA)
560,913,ENRIQUE CABRERA BARROSO (URBANA)
561,208,ADOLFO LàPEZ MATEOS
562,208,ADOLFO LàPEZ MATEOS
563,755,COBAEP PLANTEL 3
564,1191,COLEGIO INGLES DE PUEBLA
565,655,CBTIS PLANTEL NO. 134
566,424,COLEGIO INGLES DE PUEBLA
567,1192,COLEGIO ANTONIO REPISO
568,655,CBTIS PLANTEL NO. 134
569,719,NI¥OS HROES DE CHAPULTEPEC
570,719,NI¥OS HROES DE CHAPULTEPEC
571,755,COBAEP PLANTEL 3
572,719,NI¥OS HROES DE CHAPULTEPEC
573,655,CBTIS PLANTEL NO. 134
574,915,LIC. BENITO JUµREZ GARCÖA
575,909,2 DE OCTUBRE DE 1968
576,496,INST. PROF. ENRIQUE CORDERO Y TORRES
577,504,INST. WASHINGTON A.C.
578,719,NI¥OS HROES DE CHAPULTEPEC
579,655,CBTIS PLANTEL NO. 134
580,766,COBAEP PLANTEL 14
581,512,JOS MARÖA LAFRAGUA
582,436,COLEGIO NACIONAL
583,913,ENRIQUE CABRERA BARROSO (URBANA)
584,1163,UPAEP
585,1193,ESCUELA DE BACHILLERES VENUSTIANO CARRANZA
586,567,VENUSTIANO CARRANZA
587,719,NI¥OS HROES DE CHAPULTEPEC
588,1194,BACHILLERES DEL VALLE DE ORIZABA
589,683,CBTIS PLANTEL NO. 257
590,683,CBTIS PLANTEL NO. 257
591,683,CBTIS PLANTEL NO. 257
592,719,NI¥OS HROES DE CHAPULTEPEC
593,683,CBTIS PLANTEL NO. 257
594,1160,INSTITUTO MEXICANO MADERO
595,298,12 DE OCTUBRE
596,418,COLEGIO ESPARZA
597,909,2 DE OCTUBRE DE 1968
598,719,NI¥OS HROES DE CHAPULTEPEC
599,909,2 DE OCTUBRE DE 1968
600,426,COLEGIO ISABEL LA CATàLICA
601,426,COLEGIO ISABEL LA CATàLICA
602,15,COLEGIO AMERICA A.C.
603,840,COBAT PLANTEL 10
604,910,ALFONSO CALDERàN MORENO
605,399,CENTRO CULTURAL JALIL GIBRAN
606,719,NI¥OS HROES DE CHAPULTEPEC
607,915,LIC. BENITO JUµREZ GARCÖA
608,3,CENTRO DE ESTUDIOS DE BACHILLERATO
609,753,COBAEP PLANTEL 1
610,753,COBAEP PLANTEL 1
611,753,COBAEP PLANTEL 1
612,414,COLEGIO CULTURAL A.C. PLANTEL 2
613,144,COLEGIO BENAVENTE
614,1007,AMRICA
615,755,COBAEP PLANTEL 3
616,388,BENAVENTE
617,753,COBAEP PLANTEL 1
618,418,COLEGIO ESPARZA
619,913,ENRIQUE CABRERA BARROSO (URBANA)
620,913,ENRIQUE CABRERA BARROSO (URBANA)
621,565,UPAEP MIXTO SUR
622,767,COBAEP PLANTEL 15
623,478,INST. EUROCENTURY
624,767,COBAEP PLANTEL 15
625,767,COBAEP PLANTEL 15
626,946,PREP. NO 31 UAG
627,256,SOR JUANA INS DE LA CRUZ
628,1095,CENTRO ESCOLAR APARICIO A.C.
629,181,HERMANOS SERDAN
630,773,COBAEP PLANTEL 21
631,911,EMILIANO ZAPATA SALAZAR
632,412,COLEGIO BRITµNICO WISDOM
633,1195,COLEGIO CENTRAL
634,861,CONALEP PLANTEL NO. 3
635,1196,UPAEP
636,716,JOS MA. MORELOS Y PAVàN
637,1171,INSTITUTO CULTURAL DE ORIENTE
638,755,COBAEP PLANTEL 3
639,755,COBAEP PLANTEL 3
640,755,COBAEP PLANTEL 3
641,1197,PREPARATORIA NO. 3
642,698,CBTIS PLANTEL NO. 3
643,1149,INSTITUTO ORIENTE
644,1198,INSTITUTO LIBERTAD
645,773,COBAEP PLANTEL 21
646,393,CADETE JUAN ESCUTIA
647,1199,DAVID ALFARO SIQUEIROS
648,1143,BINE
649,1033,INST. MEXICANO MADERO UNIDAD ZAVALETA
650,1200,PREPARATORIA NO. 1
651,446,ENRIQUE DE OSSà
652,1107,INST. CULTURAL DE ORIENTE S.C.
653,341,JESéS REYES HEROLES
654,485,INST. JUAN PONCE DE LEàN
655,753,COBAEP PLANTEL 1
656,700,CBTIS PLANTEL NO. 101
657,1095,CENTRO ESCOLAR APARICIO A.C.
658,764,COBAEP PLANTEL 12
659,910,ALFONSO CALDERàN MORENO
660,481,INST. GANDHI
661,413,COLEGIO CULTURAL A.C. PLANTEL 1
662,684,CBTIS PLANTEL NO. 260
663,68,BACHILLERATO UPAEP
664,684,CBTIS PLANTEL NO. 260
665,773,COBAEP PLANTEL 21
666,698,CBTIS PLANTEL NO. 3
667,1201,LIC. JESUS REYES HEROLES
668,861,CONALEP PLANTEL NO. 3
669,1202,BACH. MANUEL AGUILAR VERGARA
670,730,PROF. GREGORIO DE GANTE
671,803,COBAEM PLANTEL 1
672,833,COBAT PLANTEL 02
673,833,COBAT PLANTEL 02
674,773,COBAEP PLANTEL 21
675,778,COBAEP PLANTEL 26
676,778,COBAEP PLANTEL 26
677,915,LIC. BENITO JUµREZ GARCÖA
678,89,UPAEP CAMPUS CHIAUTEMPAN
679,494,INST. ORIENTE DE PUEBLA A.C.
680,292,INST. CHOLOLLAN
681,755,COBAEP PLANTEL 3
682,755,COBAEP PLANTEL 3
683,565,UPAEP MIXTO SUR
684,565,UPAEP MIXTO SUR
685,698,CBTIS PLANTEL NO. 3
686,719,NI¥OS HROES DE CHAPULTEPEC
687,719,NI¥OS HROES DE CHAPULTEPEC
688,571,BENEMRITO INSTITUTO NORMAL DEL ESTADO
689,861,CONALEP PLANTEL NO. 3
690,144,COLEGIO BENAVENTE
691,770,COBAEP PLANTEL 18
692,770,COBAEP PLANTEL 18
693,1114,"PREP. DE OCCIDENTE DE PUEBLA, A.C."
694,524,LICEO CARLOS FUENTES
695,755,COBAEP PLANTEL 3
696,144,COLEGIO BENAVENTE
697,1203,BACHILLERATO OFICIAL VALLE DE ACAJETE
698,773,COBAEP PLANTEL 21
699,413,COLEGIO CULTURAL A.C. PLANTEL 1
700,755,COBAEP PLANTEL 3
701,909,2 DE OCTUBRE DE 1968
702,181,HERMANOS SERDAN
703,1127,INST. CARLOS PEREYRA
704,470,INST. CARLOS PEREYRA DE PUEBLA A.C.
705,144,COLEGIO BENAVENTE
706,909,2 DE OCTUBRE DE 1968
707,719,NI¥OS HROES DE CHAPULTEPEC
708,1195,COLEGIO CENTRAL
709,770,COBAEP PLANTEL 18
710,1095,CENTRO ESCOLAR APARICIO A.C.
711,188,HROES DE PUEBLA
712,1160,INSTITUTO MEXICANO MADERO
713,698,CBTIS PLANTEL NO. 3
714,181,HERMANOS SERDAN
715,1127,INST. CARLOS PEREYRA
716,504,INST. WASHINGTON A.C.
717,409,COLEGIO µNGELES DE PUEBLA
718,504,INST. WASHINGTON A.C.
719,494,INST. ORIENTE DE PUEBLA A.C.
720,669,CBTIS PLANTEL NO. 76
721,909,2 DE OCTUBRE DE 1968
722,1204,PREPARATORIA FEDERAL ANTONIO AUDIRAC
723,1205,INSTITUTO DE CAPACITACION DEL IMSS
724,1206,INSTITUTO DE CAPACITACIàN DEL IMSS
725,199,MIGUEL HIDALGO Y COSTILLA
726,1207,20 DE NOVIEMBRE
727,767,COBAEP PLANTEL 15
728,767,COBAEP PLANTEL 15
729,758,COBAEP PLANTEL 6
730,767,COBAEP PLANTEL 15
731,494,INST. ORIENTE DE PUEBLA A.C.
732,1208,COBAO PLANTEL 04
733,767,COBAEP PLANTEL 15
734,669,CBTIS PLANTEL NO. 76
735,494,INST. ORIENTE DE PUEBLA A.C.
736,669,CBTIS PLANTEL NO. 76
737,1114,"PREP. DE OCCIDENTE DE PUEBLA, A.C."
738,756,COBAEP PLANTEL 4
739,911,EMILIANO ZAPATA SALAZAR
740,833,COBAT PLANTEL 02
741,833,COBAT PLANTEL 02
742,833,COBAT PLANTEL 02
743,833,COBAT PLANTEL 02
744,833,COBAT PLANTEL 02
745,833,COBAT PLANTEL 02
746,1124,RODRIGO MONTES DE OCA
747,669,CBTIS PLANTEL NO. 76
748,669,CBTIS PLANTEL NO. 76
749,832,COBAT PLANTEL 01
750,1209,ESCUELA FEDERAL HEROS 5 DE MAYO
751,832,COBAT PLANTEL 01
752,1027,HROES DEL 5 DE MAYO
753,832,COBAT PLANTEL 01
754,1207,20 DE NOVIEMBRE
